t,x_q,z_q,beta
0.3811013767209011,-1.9831338018332823,1.991321961920487,0.4349494560679731
0.3854818523153942,-1.9824085492210355,1.9909577227599229,0.43481862797112103
0.38986232790988734,-1.98166165387836,1.9905831225505393,0.4346802644492031
0.39424280350438046,-1.9808927699149144,1.9901980189684958,0.43453410927506486
0.3986232790988736,-1.980101551941322,1.989802270779327,0.43437990320501985
0.4030037546933667,-1.9792876551406984,1.9893957378769036,0.43421738407976723
0.4073842302878598,-1.9784507353393566,1.988978281321761,0.43404628692774183
0.4117647058823529,-1.9775904490766927,1.9885497633787945,0.4338663440708476
0.41614518147684604,-1.9767064536742533,1.9881100475543214,0.4336772852325355
0.42052565707133915,-1.9757984073039907,1.9876589986325153,0.43347883764817824
0.42490613266583227,-1.9748659690557073,1.987196482711219,0.43327072617769946
0.4292866082603254,-1.9739087990036959,1.986722367237132,0.43305267342041426
0.4336670838548185,-1.9729265582725686,1.9862365210403814,0.43282439983203397
0.4380475594493116,-1.971918909102295,1.9857388143684778,0.43258562384379573
0.44242803504380473,-1.9708855149124334,1.9852291189196556,0.4323360619836685
0.44680851063829785,-1.9698260403655743,1.9847073078756083,0.432075428999595
0.45118898623279097,-1.9687401514299885,1.9841732559336152,0.4318034379847231
0.4555694618272841,-1.9676275154414895,1.9836268393380618,0.43151980050458394
0.4599499374217772,-1.9664878011645106,1.9830679359113672,0.43122422672617394
0.4643304130162703,-1.9653206788523978,1.9824964250843073,0.4309164255488933
0.46871088861076343,-1.9641258203069287,1.9819121879257466,0.430596104737301
0.47309136420525655,-1.9629028989370492,1.9813151071717816,0.43026297105563965
0.47747183979974966,-1.961651589816847,1.9807050672542894,0.42991673040408773
0.4818523153942428,-1.9603715697427482,1.980081954328899,0.4295570879566933
0.4862327909887359,-1.95906251728995,1.9794456563023741,0.4291837483009491
0.490613266583229,-1.9577241128680938,1.9787960628594226,0.42879641557895937
0.49499374217772213,-1.956356038776174,1.978133065488925,0.4283947936301607
0.49937421777221525,-1.954957979256694,1.9774565575095964,0.4279785861355477
0.5037546933667083,-1.9535296205490673,1.9767664340950692,0.4275474967633628
0.5081351689612015,-1.9520706509422678,1.9760625922984199,0.427101229316205
0.5125156445556946,-1.9505807608267351,1.9753449310761255,0.4266394878795133
0.5168961201501877,-1.949059642745535,1.9746133513114614,0.4261619769713819
0.5212765957446808,-1.9475069914447785,1.9738677558373405,0.4256684016936626
0.5256570713391739,-1.9459225039233048,1.9731080494586004,0.42515846788430983
0.5300375469336671,-1.9443058794816293,1.9723341389737354,0.4246318822709257
0.5344180225281602,-1.9426568197701615,1.9715459331960856,0.42408835262546035
0.5387984981226532,-1.9409750288366912,1.9707433429744727,0.4235275879200236
0.5431789737171464,-1.939260213173157,1.9699262812133043,0.422949298483763
0.5475594493116396,-1.937512081761686,1.9690946628921269,0.4223531961607681
0.5519399249061326,-1.9357303461199178,1.9682484050846532,0.42173899446895136
0.5563204005006257,-1.9339147203456155,1.9673874269772489,0.421106408759866
0.5607008760951189,-1.9320649211605607,1.9665116498868958,0.420455156379416
0.565081351689612,-1.9301806679537419,1.9656209972786196,0.419784956829412
0.5694618272841051,-1.9282616828238366,1.9647153947824048,0.41909553192993376
0.5738423028785982,-1.9263076906209908,1.963794770209577,0.4183866059824487
0.5782227784730913,-1.9243184189878988,1.962859053568677,0.41765790593365004
0.5826032540675845,-1.9222935984001863,1.9619081770808133,0.4169091615399638
0.5869837296620776,-1.920232962206103,1.9609420751945081,0.41614010553268616
0.5913642052565706,-1.9181362466655192,1.9599606846000301,0.4153504737837019
0.5957446808510638,-1.9160031909882438,1.9589639442432247,0.41454000547174635
0.600125156445557,-1.9138335373716522,1.9579517953388408,0.4137084432491602
0.60450563204005,-1.9116270310376355,1.9569241813833576,0.41285553340909825
0.6088861076345431,-1.9093834202688753,1.955881048167316,0.41198102605314596
0.6132665832290363,-1.9071024564444392,1.9548223437871537,0.41108467525929965
0.6176470588235294,-1.9047838940747102,1.9537480186565552,0.4101662392502676
0.6220275344180225,-1.9024274908356436,1.9526580255173092,0.40922548056204655
0.6264080100125156,-1.900033007602365,1.951552319449685,0.40826216621273204
0.6307884856070087,-1.8976002084821018,1.9504308578823262,0.40727606787151527
0.6351689612015019,-1.8951288608464576,1.9492936006016655,0.40626696202782586
0.639549436795995,-1.8926187353630342,1.9481405097608686,0.4052346301605736
0.643929912390488,-1.8900696060263977,1.9469715498882991,0.4041788589074485
0.6483103879849812,-1.8874812501883986,1.9457866878955228,0.4030994402342319
0.6526908635794744,-1.8848534485878456,1.9445858930848372,0.40199617160407686
0.6570713391739674,-1.8821859853795346,1.9433691371563449,0.40086885614671286
0.6614518147684605,-1.8794786481626444,1.9421363942145637,0.39971730282753154
0.6658322903629537,-1.8767312280084874,1.9408876407745839,0.3985413266165085
0.6702127659574468,-1.8739435194876362,1.9396228557677635,0.39734074865691893
0.6745932415519399,-1.8711153206964137,1.9383420205469823,0.3961153964338009
0.678973717146433,-1.8682464332827613,1.9370451188914446,0.3948651039421243
0.6833541927409261,-1.8653366624714802,1.935732137011033,0.3935897118546202
0.6877346683354193,-1.8623858170888545,1.934403063550228,0.39228906768922783
0.6921151439299124,-1.8593937095866546,1.9330578895915858,0.3909630259761136
0.6964956195244054,-1.8563601560655327,1.9316966086587781,0.3896114484242198
0.7008760951188986,-1.8532849762977979,1.9303192167192045,0.38823420408729825
0.7052565707133918,-1.850167993749593,1.9289257121861718,0.3868311695293851
0.7096370463078848,-1.8470090356024618,1.9275160959206483,0.3854022289896728
0.7140175219023779,-1.8438079327743135,1.926090371232597,0.383947274546735
0.718397997496871,-1.8405645199397953,1.9246485438818834,0.38246620628206096
0.7227784730913642,-1.8372786355500648,1.9231906220787722,0.38095893244285567
0.7271589486858573,-1.8339501218519703,1.921716616484005,0.37942536960406026
0.7315394242803503,-1.830578824906647,1.9202265402084704,0.3778654428295512
0.7359198998748435,-1.8271645946075223,1.918720408812467,0.3762790858324714
0.7403003754693367,-1.8237072846977438,1.917198240304554,0.3746662411346523
0.7446808510638298,-1.8202067527870232,1.91566005514001,0.37302686022508014
0.7490613266583228,-1.8166628603679098,1.9141058762188874,0.3713609037173649
0.753441802252816,-1.8130754728314842,1.9125357288836702,0.3696683415061662
0.7578222778473092,-1.8094444594824899,1.910949640916544,0.3679491529225331
0.7622027534418022,-1.8057696935538923,1.9093476425362714,0.36620332688811336
0.7665832290362953,-1.802051052220877,1.9077297663946824,0.3644308620681891
0.7709637046307884,-1.798288416614291,1.9060960475727824,0.36263176702349353
0.7753441802252816,-1.794481671833517,1.90444652357648,0.360806060360766
0.7797246558197747,-1.7906307069588077,1.9027812343319352,0.3589537708820006
0.7841051314142677,-1.7867354150630588,1.901100222180534,0.35707493773234456
0.7884856070087609,-1.7827956932230373,1.8994035318734919,0.3551696105466036
0.7928660826032541,-1.7788114425300676,1.8976912105660915,0.3532378495943084
0.7972465581977471,-1.774782568100175,1.8959633078115512,0.3512797259232989
0.8016270337922402,-1.7707089790836892,1.894219875554532,0.349295321501784
0.8060075093867334,-1.7665905886743178,1.892460968124289,0.34728472935882976
0.8103879849812266,-1.762427314117684,1.8906866422274622,0.3452480537232353
0.8147684605757196,-1.7582190767193364,1.8888969569405183,0.3431854101607499
0.8191489361702127,-1.7539658018522346,1.8870919737018383,0.34109692570958916
0.8235294117647058,-1.7496674189637131,1.8852717563034642,0.33898273901420445
0.827909887359199,-1.7453238615819233,1.8834363708824922,0.33684300045726434
0.8322903629536921,-1.7409350673217638,1.8815858859121382,0.3346778722898011
0.8366708385481851,-1.7365009778902945,1.8797203721924536,0.33248752875947973
0.8410513141426783,-1.7320215390916422,1.8778399028407127,0.3302721562369466
0.8454317897371715,-1.7274967008314033,1.8759445532814687,0.3280319533402114
0.8498122653316645,-1.7229264171205352,1.8740344012362753,0.3257671310570212
0.8541927409261576,-1.7183106460787567,1.8721095267130927,0.32347791286517835
0.8585732165206508,-1.7136493499374452,1.8701700119953615,0.3211645348507649
0.8629536921151439,-1.7089424950420455,1.8682159416307602,0.3188272458242233
0.867334167709637,-1.7041900518539823,1.866247402419651,0.3164663074342511
0.8717146433041301,-1.699391994952089,1.8642644834032058,0.3140819942794698
0.8760951188986232,-1.6945483030335533,1.8622672758512253,0.31167459401781683
0.8804755944931164,-1.6896589589143776,1.8602558732496517,0.30924440747362325
0.8848560700876095,-1.6847239495293655,1.858230371287771,0.3067917487423299
0.8892365456821025,-1.6797432659316316,1.8561908678451264,0.30431694529279557
0.8936170212765957,-1.6747169032916405,1.854137462978119,0.3018203380671609
0.8979974968710889,-1.6696448608957781,1.8520702589063258,0.2993022815782173
0.9023779724655819,-1.6645271421444556,1.8499893599985173,0.2967631440042372
0.906758448060075,-1.6593637545497528,1.8478948727583924,0.2942033072812264
0.9111389236545682,-1.654154709732604,1.8457869058100225,0.2916231671925501
0.9155193992490613,-1.6489000234195246,1.843665569883015,0.2890231334558907
0.9198998748435544,-1.6435997154388904,1.8415309777973985,0.2864036298074932
0.9242803504380475,-1.6382538097167594,1.8393832444482296,0.28376509408365147
0.9286608260325406,-1.632862334272259,1.8372224867899245,0.28110797829939926
0.9330413016270338,-1.6274253212125185,1.8350488238203235,0.27843274872435064
0.9374217772215269,-1.621942806727169,1.8328623765644865,0.27573988595565635
0.9418022528160199,-1.6164148310824051,1.830663268058222,0.2730298849880257
0.9461827284105131,-1.6108414386146097,1.8284516233313575,0.2703032552807719
0.9505632040050063,-1.605222677723556,1.8262275693907515,0.267560520821839
0.9549436795994993,-1.5995586008651725,1.823991235203048,0.26480222018876065
0.9593241551939924,-1.593849264543892,1.821742751677181,0.26202890660651634
0.9637046307884856,-1.588094729304575,1.819482251646626,0.2592411480022291
0.9680851063829787,-1.58229505972402,1.8172098698514128,0.25643952705667206
0.9724655819774718,-1.5764503244020547,1.8149257429198844,0.253624641252532
0.9768460575719649,-1.5705605959522153,1.812630009350229,0.25079710291939017
0.981226533166458,-1.5646259509920242,1.8103228094917605,0.2479575392753734
0.9856070087609512,-1.5586464701328555,1.8080042855259795,0.2451065924654361
0.9899874843554443,-1.5526222379694015,1.8056745814473907,0.24224491959622435
0.9943679599499373,-1.5465533430687421,1.803333843044102,0.2393731927674787
0.9987484355444305,-1.5404398779590163,1.8009822178781907,0.23649209909993674
1.0031289111389237,-1.5342819391177016,1.798619855265858,0.23360234075968467
1.0075093867334166,-1.528079626959505,1.7962469062573552,0.23070463497891874
1.0118898623279098,-1.5218330458238682,1.793863523616698,0.22779971407307015
1.016270337922403,-1.5155423039620879,1.791469861801167,0.22488832545425214
1.0206508135168961,-1.5092075135240595,1.789066076940607,0.22197123164097898
1.0250312891113893,-1.5028287905446422,1.786652326816504,0.2190492102641235
1.0294117647058822,-1.4964062549296508,1.7842287708408728,0.2161230540690583
1.0337922403003754,-1.4899400304414776,1.781795570034937,0.21319357091394214
1.0381727158948686,-1.483430244684348,1.779352887007615,0.21026158376411047
1.0425531914893615,-1.476877029089211,1.7769008859338093,0.20732793068251737
1.0469336670838547,-1.4702805188982695,1.7744397325325063,0.20439346481619453
1.0513141426783479,-1.463640853149153,1.7719695940446871,0.2014590543786754
1.055694618272841,-1.4569581746587366,1.7694906392110543,0.19852558262834546
1.0600750938673342,-1.4502326300066088,1.767003038249574,0.19559394784267597
1.0644555694618272,-1.4434643695181886,1.764506962832843,0.1926650632882908
1.0688360450563203,-1.4366535472475015,1.7620025860652748,0.1897398571868245
1.0732165206508135,-1.4298003209596113,1.7594900824601203,0.18681927267653664
1.0775969962453065,-1.422904852112716,1.7569696279163083,0.18390426776962437
1.0819774718397996,-1.415967305839901,1.754441399695129,0.18099581530519737
1.0863579474342928,-1.4089878509305738,1.7519055763967482,0.17809490289787244
1.090738423028786,-1.4019666598115548,1.7493623379365641,0.1752025328819381
1.0951188986232792,-1.3949039085278514,1.7468118655214007,0.17231972225105063
1.099499374217772,-1.3877997767231065,1.7442543416255545,0.16944750259341412
1.1038798498122653,-1.380654447619728,1.7416899499666827,0.16658692002239928
1.1082603254067585,-1.3734681079987003,1.7391188754815492,0.1637390351025665
1.1126408010012514,-1.3662409481790865,1.7365413043016202,0.16090492277103408
1.1170212765957446,-1.3589731619972143,1.7339574237285171,0.1580856722541627
1.1214017521902377,-1.3516649467855637,1.7313674222093367,0.15528238697949903
1.125782227784731,-1.344316503351341,1.7287714893118262,0.15249618448294644
1.130162703379224,-1.3369280359547597,1.7261698156994332,0.14972819631110756
1.134543178973717,-1.3294997522870233,1.7235625931062175,0.14697956791876932
1.1389236545682102,-1.3220318634480062,1.7209500143116458,0.14425145856146382
1.1433041301627034,-1.3145245839236557,1.7183322731152488,0.14154504118308953
1.1476846057571963,-1.3069781315630982,1.7157095643111742,0.1388615022985229
1.1520650813516895,-1.299392727555459,1.7130820836626026,0.13620204187119456
1.1564455569461827,-1.29176859640641,1.7104500278760684,0.13356787318557473
1.1608260325406758,-1.2841059659144258,1.7078135945756507,0.13096022271453556
1.165206508135169,-1.2764050671467766,1.7051729822770698,0.1283803299815276
1.169586983729662,-1.268666134415244,1.7025283903616677,0.12582944741754742
1.1739674593241551,-1.2608894052515638,1.699880019050292,0.1233088402128425
1.1783479349186483,-1.253075120382613,1.6972280693770778,0.12081978616330757
1.1827284105131413,-1.2452235237053244,1.6945727431631343,0.11836357551152832
1.1871088861076344,-1.2373348622613467,1.6919142429901346,0.11594151078244008
1.1914893617021276,-1.2294093862114492,1.68925277217382,0.11355490661353662
1.1958698372966208,-1.2214473488096689,1.6865885347374134,0.11120508957960984
1.200250312891114,-1.2134490063772145,1.6839217353849483,0.10889339801195264
1.204630788485607,-1.2054146182761167,1.6812525794745186,0.10662118181199864
1.2090112640801,-1.1973444468826377,1.678581272991449,0.10438980225934569
1.2133917396745932,-1.1892387575604435,1.6759080225213885,0.10220063181412598
1.2177722152690862,-1.1810978186335335,1.6732330352233364,0.10005505391366132
1.2221526908635794,-1.1729219013589405,1.6705565188025924,0.09795446276339503
1.2265331664580725,-1.1647112798991937,1.667878681483647,0.09590026312201183
1.2309136420525657,-1.156466231294566,1.6651997319830056,0.0938938700807399
1.2352941176470589,-1.1481870354350805,1.6625198794819547,0.09193670883676397
1.2396745932415518,-1.1398739750323108,1.6598393335992663,0.09003021446072812
1.244055068836045,-1.1315273355909476,1.6571583043638547,0.08817583165827081
1.2484355444305382,-1.1231474053801709,1.654477002187381,0.08637501452553464
1.2528160200250311,-1.1147344754047865,1.6517956378368057,0.08462922629864988
1.2571964956195243,-1.1062888393761725,1.6491144224068992,0.08293993909710085
1.2615769712140175,-1.0978107936830142,1.6464335672927166,0.08130863366095142
1.2659574468085106,-1.089300637361827,1.643753284162022,0.0797367990819069
1.2703379224030038,-1.0807586720672977,1.641073784927685,0.07822593252811272
1.2747183979974968,-1.072185202042419,1.638395281720047,0.07677753896271255
1.27909887359199,-1.0635805340884261,1.6357179868592522,0.07539313085606714
1.283479349186483,-1.0549449775345603,1.6330421128275512,0.07407422789162088
1.287859824780976,-1.0462788442076294,1.6303678722415895,0.07282235666536896
1.2922403003754692,-1.0375824484013898,1.627695477824669,0.07163905037886353
1.2966207759699624,-1.0288561068457571,1.6250251423789932,0.07052584852573385
1.3010012515644556,-1.0201001386758244,1.6223570787579007,0.06948429657167421
1.3053817271589487,-1.0113148654007187,1.6196914998380827,0.0685159456278408
1.3097622027534417,-1.0025006108722838,1.6170286184918001,0.06762235211762802
1.3141426783479349,-0.9936577012535901,1.6143686475590888,0.06680507743678188
1.318523153942428,-0.9847864649872853,1.6117117998199668,0.06606568760679377
1.322903629536921,-0.9758872327637861,1.609058287966638,0.06540575292154105
1.3272841051314141,-0.9669603374893032,1.6064083245757075,0.06482684758712409
1.3316645807259073,-0.9580061142537208,1.6037621220803961,0.06433054935486027
1.3360450563204005,-0.9490249002983171,1.6011198927427706,0.06391843914739948
1.3404255319148937,-0.9400170349833402,1.5984818486259857,0.06359210067788368
1.3448060075093866,-0.9309828597554406,1.595848201566544,0.06335312006215332
1.3491864831038798,-0.921922718114951,1.5932191631465673,0.06320308542392317
1.353566958698373,-0.9128369555830431,1.5905949446661043,0.06314358649289709
1.357947434292866,-0.9037259196687335,1.5879757571154505,0.06317621419577257
1.362327909887359,-0.8945899598357645,1.5853618111475063,0.06330256024008607
1.3667083854818523,-0.8854294274693556,1.5827533170501586,0.06352421669088448
1.3710888610763454,-0.8762446758428275,1.580150484718708,0.06384277554012208
1.3754693366708386,-0.8670360600840963,1.5775535236283165,0.06425982826881915
1.3798498122653315,-0.8578039371420658,1.5749626428065187,0.06477696540183775
1.3842302878598247,-0.8485486657528721,1.572378050805754,0.06539577605534097
1.3886107634543179,-0.8392706064060523,1.5697999556759645,0.06611784747678584
1.3929912390488108,-0.8299701213105698,1.5672285649372277,0.06694476457750609
1.397371714643304,-0.8206475743607526,1.564664085552454,0.0678781094577392
1.4017521902377972,-0.8113033311021137,1.5621067239001347,0.06891946092415635
1.4061326658322904,-0.8019377586970879,1.559556685747146,0.07007039399975712
1.4105131414267835,-0.7925512258906472,1.5570141762216256,0.07133247942615606
1.4148936170212765,-0.7831441029758431,1.554479399785901,0.07270728315818964
1.4192740926157696,-0.7737167617592463,1.5519525602094977,0.07419636585077027
1.4236545682102628,-0.7642695755262932,1.5494338605422115,0.07580128233802164
1.4280350438047558,-0.7548029190065624,1.5469235030872577,0.0775235811045456
1.432415519399249,-0.7453171683389599,1.544421689374498,0.07936480374889054
1.436795994993742,-0.7358127010368194,1.5419286201337505,0.08132648443907087
1.4411764705882353,-0.7262898959529378,1.539444495268173,0.08341014936017865
1.4455569461827285,-0.7167491332445348,1.536969513827747,0.0856173161539906
1.4499374217772214,-0.7071907943381409,1.5345038739828407,0.08794949335054714
1.4543178973717146,-0.697615261894414,1.5320477729978699,0.0904081797916545
1.4586983729662077,-0.6880229197729117,1.5296014072050519,0.0929948640462781
1.4630788485607007,-0.678414152996779,1.5271649719782605,0.09571102381775809
1.4674593241551939,-0.6687893477173986,1.5247386617069802,0.09855812534282293
1.471839799749687,-0.6591488911789758,1.5223226697703693,0.10153762278235767
1.4762202753441802,-0.6494931716830786,1.5199171885114258,0.10465095760387921
1.4806007509386734,-0.6398225785531331,1.517522409211268,0.1078995579556512
1.4849812265331663,-0.6301375020988634,1.5151385220635285,0.11128483803244382
1.4893617021276595,-0.6204383335807063,1.512765716148865,0.11480819743284787
1.4937421777221527,-0.6107254651741725,1.5104041794095893,0.1184710205081334
1.4981226533166456,-0.6009992899341859,1.508054098624422,0.12227467570257833
1.5025031289111388,-0.5912602017593838,1.5057156593833771,0.126220514885234
1.506883604505632,-0.5815085953563921,1.5033890460627637,0.13030987267313154
1.5112640801001251,-0.5717448662040743,1.5010744418003352,0.1345440657457706
1.5156445556946183,-0.5619694105177595,1.4987720284705601,0.13892439215097774
1.5200250312891113,-0.5521826252134482,1.496481986660045,0.14345213060201
1.5244055068836044,-0.5423849078720105,1.4942044956430878,0.14812853976586382
1.5287859824780976,-0.5325766567033607,1.4919397333573778,0.15295485754279614
1.5331664580725906,-0.5227582705106314,1.4896878763798496,0.15793230033693728
1.5375469336670837,-0.5129301486543376,1.487449099902681,0.16306206231803877
1.541927409261577,-0.5030926910165374,1.485223577709446,0.16834531467421865
1.54630788485607,-0.4932462979649987,1.4830114821514284,0.1737832048557566
1.5506883604505632,-0.48339137031736185,1.48081298412409,0.17937685580981544
1.5550688360450562,-0.4735283093053123,1.4786282530437052,0.18512736520607032
1.5594493116395494,-0.4636575165387537,1.4764574568241602,0.19103580465324654
1.5638297872340425,-0.4537793939700256,1.474300761853921,0.19710321890644167
1.5682102628285355,-0.44389434385808957,1.4721583329731756,0.2033306250652549
1.5725907384230287,-0.43400276873276905,1.470030333451144,0.20971901176264307
1.5769712140175218,-0.4241050713590069,1.46791692496358,0.2162693383444818
1.581351689612015,-0.41420165470113035,1.4658182675704405,0.22298253403975643
1.5857321652065082,-0.4042929218871749,1.463734519693747,0.22985949712137987
1.5901126408010011,-0.3943792761732079,1.4616658380956298,0.23690109405756576
1.5944931163954943,-0.38446112090770523,1.4596123778565688,0.24410815865371482
1.5988735919899875,-0.37453885949596855,1.4575742923538177,0.2514814911847836
1.6032540675844804,-0.364612895364569,1.4555517332400365,0.2590218575180758
1.6076345431789736,-0.35468363192585883,1.4535448504221153,0.26672998822642047
1.6120150187734668,-0.34475147254250416,1.4515537920402033,0.2746065776917028
1.61639549436796,-0.33481682049208206,1.4495787044469426,0.2826522831986953
1.620775969962453,-0.3248800789317381,1.447619732186912,0.29086772401911176
1.625156445556946,-0.31494165086288894,1.4456770179762852,0.29925348048589484
1.6295369211514392,-0.3050019390959854,1.443750702682688,0.3078100930577108
1.6339173967459324,-0.2950613462153532,1.4418409253053022,0.31653806137347473
1.6382978723404253,-0.2851202745440856,1.4399478229551639,0.32543784329703307
1.6426783479349185,-0.2751791261090125,1.4380715308357022,0.3345098539518503
1.6470588235294117,-0.265238302605737,1.436212182223486,0.3437544647456843
1.6514392991239049,-0.25529820536375714,1.4343699084492276,0.3531720023852305
1.655819774718398,-0.24535923531166226,1.4325448388790005,0.36276274788061613
1.660200250312891,-0.23542179294241283,1.4307371008956937,0.37252693553984173
1.6645807259073842,-0.22548627827869439,1.4289468198807118,0.38246475195293606
1.6689612015018773,-0.2155530908383867,1.4271741191959164,0.3925763349659608
1.6733416770963703,-0.20562262960009814,1.4254191201658146,0.40286177264471235
1.6777221526908634,-0.19569529296880928,1.4236819420599822,0.41332110222808716
